,date,message
1663,2013-10-25 16:50:31,"HY in the world did I let you kiss me?!? OH DEAR LORD, THAT WAS TERRIBLE and I wasn't even attracted to you. I guess I just felt bad and you were being nice. And you made me feel better about myself. And I was drunk as fuck. I'm so sorry. Please don't think it as anything significant. AND PLEASE DON'T EVER BRING IT UP. EVER."
1664,2013-10-25 16:33:32,hat the hell has happened to this confession page? Nothing but betas and awkward chicks.
1665,2013-10-25 16:14:33,"o the sweet DG girl I met at Anchorman that wouldn't stop eyeing me, I'd rather take you out than text you, maybe then I'd find out exactly what mysterious quality makes you the cutest girl l I've seen in a while"
1666,2013-10-25 16:06:34,"thought it was just my Asian friends. I was wrong. It's official, ALL Asians make ridiculously loud and annoying sounds as they eat. First, you aren't supposed to eat in the library. Second, if I can hear you chomping, grinding, sloshing, cracking, slurping, popping, smacking and swallowing although I have earphones in and music playing, then I'm not trippin'."
1667,2013-10-25 16:56:37,"ll I want is a smart, pretty Indian girl who likes to have fun and watch Bollywood movies. Someone who I can laugh with, hold hands with, someone I can be protective over, someone I can trust. Someone who's not just my girlfriend, but my best friend. I just want someone I can be real with. Kuch Kuch Hota Hai ya feel?"
1668,2013-10-25 16:48:43,s a black male...I feel bad that I stopped lifting. That is all.
1669,2013-10-25 16:41:44,hy does everyone assume that it's a joke when they're addressed by name on this page? Maybe y'all should consider the fact that it might be real c:
1670,2013-10-25 14:36:45,jacked off in the mainstacks restroom for 45 minutes. It was awkward hearing people shit next to me and see through the crack the same people come in to use the restroom. Sorry person who used the bathroom after me...
1671,2013-10-25 14:02:46,"ometimes I take a piss standing up in the stalls labelled ""sitting stalls"""
1672,2013-10-25 14:52:47,"hat freshman theater major I met on Sproul, your really cool and sweet. I don't know why you're in Cal for theater but I would love to get to know you better. I hope you're gay because i would damn date you"
1673,2013-10-25 14:42:48,f Chris Yee was a Pokemon he would be a Metapod because he can Harden and String Shot all over me. When he gets feisty he can tackle me. ;)
1674,2013-10-25 14:05:49,"ne day while walking through Sproul, I was flyered to by the most charming guy I've ever met. His smile glistened in the sunlight and his genuine personality made me feel so warm on the inside. Never had I felt so welcomed and warm from a sudden encounter. Every day I see him pass by Sproul, I just wish I had the courage to talk to him. John Bui please be mine."
1675,2013-10-25 14:52:50,'m senior and I still have never had sex before. I'm not a slut and I tend to be really shy around guys.
1676,2013-10-25 14:45:53,see so many attractive girls here at Berkeley on a daily basis but the circumstances under which we keep eyeing each other are never conducive to asking them out...FML
1677,2013-10-25 14:18:56,"henever my roommate pisses me off I poop underneath his bed, our couch, or in his shoe and blame it on his dog. It's happened four times so far and he's still oblivious"
1678,2013-10-25 14:59:57,"he two Latin guys who are always at the RSF around 9 are sooo hot. The taller tan one can bench press me any day or all night. The one with the tattoos should punish me for being a bad girl and missing my review session. Whyyyy are you always wearing headphones?!?! It makes it really hard to start an ""accidental"" conversation. You should take them off sometime and make a girls day :)"
1679,2013-10-25 14:52:10,"hat girls are DTF ? Seriously , I'm not looking for a Relationship , this college ."
1680,2013-10-25 14:45:11,think most ASUC elected people are ego driven megalomaniacs
1681,2013-10-25 14:38:12,"just wanna get a text from you saying,

""You're gonna be screaming my name all night.""

Is that too much to ask for?"
1682,2013-10-24 22:11:14,"ey beautiful ladies of Berkeley. I'm so bummed I haven't been able to get a date recently. I swear I'm not a pedo, I'm actually 7 inches long. I'd love to take any one of you out to top dog one night, or put you on top of my hot dog. Call me 408-460-xxxx"
1683,2013-10-24 22:03:15,"ute guys are a rarity at Berkeley, but for all of you cute guys who know you're a catch and are playing hard to get: STOP. It's actually making you hard to want. 

You know who you are ;)"
1684,2013-10-24 22:44:16,"ince my early childhood, I've had an egregious case of yellow fever. Transferring to UC Berkeley was probably not the best step toward recovery. I can't help but fantasize sexually about even the homeliest FOBs on campus (so long as they're not fat--that's where I draw the line). I'll openly gawk at these girls, who often dress in the skimpiest or most stereotypically ""sexy"" clothing (i.e. skirts and sheer tights). Even if they notice my staring it doesn't seem to bother them because I always make sure to make eye contact--mind you, the most sexually forward eye contact I can muster. 

Let me be clear, I have no intention of speaking to these girls let alone getting to know them well enough to begin any type of physical relationship with them. Firstly, because I have a regular sexual partner already; and secondly, because I recognize from past experiences that, my strong physical attraction to them notwithstanding, I can't stand them as people. They seem to me more out of touch with reality than even liberal whites, more ensconced in their bubble of homogeneity. It's difficult to imagine that they feel any real emotions aside from the stress and excitement from a given moment. Any other emotions they project are nuanced expressions of these two basic ones.

I also recognize that this prejudice and aversion to Asian girls is a direct result of my past relationship with an Asian girl who also happens to be a Berkeley alum. Even though she's graduated and probably not even in the city anymore, I can't help but dread that I'll run into her and that she'll greet me with the same soulless affect she had when she told me she loved me and would not date anyone else when she came as a freshman and I was still stuck in high school. I soon found out the extent of an Asian girl's emotions."
1685,2013-10-24 22:29:17,FUCKING hate recycling and of course I would be in the same building as the GETH kids.
1686,2013-10-24 22:24:19,"t's rare to find an Indian girl who's cute and smart. 102A girl, you go above and beyond (;"
1687,2013-10-24 22:12:20,he bad bitches at this school are too fine. Its overwhelming idk which ones I should pursue.
1688,2013-10-24 22:07:21,"s a Black Male, I would never dare to suck another Black man's dick..."
1689,2013-10-24 22:02:23,rofessor vojta can go fuck a paper shredder and get his dick sliced off to feed pigs playing in the mud.
1690,2013-10-24 22:51:25,"'m not as hard as everyone thinks I am. Half the time I sit alone in my room and the other half, I have to muster up the strength to leave it and put a smile on. Some day I'll run out of tears I think. And nobody has a damned inclination. Am I too good at hiding it, or is nobody paying attention?"
1691,2013-10-24 22:44:26,"ear 5th Floor Cunningham,
Stop fucking each other until your dick bleeds."
1692,2013-10-24 22:28:30,"'m a graduating transfer student and when I was at CC I thought ""if I get into Berkeley or UCLA I'd be the happiest person in the world."" Now I'm here, I've done well academically over the past few semesters, but I'm not happy. I feel lonely and inadequate for no apparent reason. I find myself always chasing after goals - thinking that once achieved, I'd be happy. Sadly thus far, this hasn't been the case."
1693,2013-10-24 17:59:31,"want to fuck one of the kids on my floor sooo bad, but I'm the RA :("
1694,2013-10-24 17:34:32,"e're friends, we have a lot in common. But you honestly treat me like shit. If you don't like me just say it, otherwise you need to be more careful of how you act around someone who's your friend. Sooner or later people will get tired of your bipolar attitude. You're not a good friend and im not sure if it's intentional or not. Grow the fuck up please and thank you."
1695,2013-10-24 17:28:33,rabic and indian guys tho. (;
1696,2013-10-24 17:15:34,y prof just called the Canadian Landscape a vagina with teeth... that only men can enter....
1697,2013-10-24 17:10:37,"avid Habif, you handsome man... Ever since we met last year I've been praying you're gay... Please say you are?"
1698,2013-10-24 17:01:43,"s a straight male, I would suck a black guy's dick for 10 million dollars."
1699,2013-10-24 17:55:44,"top trying to  ""hard"" ""urban"" and  ""thuggish."" You go to Cal. Besides Stanford, this is the least ""hard"" campus in the entire state. Stop being phony. Be who you are, a kid who really paid attention and cared in school. Your not fooling anyone, you don't go to Oakland and get scarred at night on telegraph lol"
1700,2013-10-24 17:45:45,like to take a shit completely naked!! WOOHOO
1701,2013-10-24 17:39:46,"y roommates won't stop singing to themselves out loud. And it's not in a cute awkward funny way , it's annoying as fuck. Especially when it's the same song sung off key over and over. And when I'm trying to sleep, study, etc.... I don't want to put up with this for the next 7 months. STFU plzzzz ;__;"
1702,2013-10-24 17:31:47,"told you i sorta had a crush on you when i was drunk, and now when im sober, you're a complete asshole and ignore me. i dont hate the rejection. im a big girl. i can deal with it. what i hate is the awkwardness. im not into drama. is this what im supposed to expect of all frat guys? grow the fuck up dude. you could be civil and pretend like nothing happened or something. but no, you probably think that if you talk to me then ill just fall in love with you. get over yourself. there are plenty of men that are hotter, smarter, and nicer."
1703,2013-10-24 15:12:48,"want to get jacked so bad. As a straight male, If I could suck a black dude's dick for five minutes to get as jacked as I want to be for an entire year. I would do it. Every. Damn. Year."
1704,2013-10-24 15:08:49,"o the good looking guy with the tattoo that works at Moffitt Circulation Sundays around 4PM, damn I wish I could have you all night."
1705,2013-10-24 15:03:50,man Upadhyay is the sexiest dude alive. I see him walking on campus all the time but I  am to scared to talk to him...:/ any advice?
1706,2013-10-24 15:48:53,"really hate the Indian community at Cal sometimes. Yes I'm talking about 2520 and Indus. It's cool and all to be with a bunch of people my own race but I feel like we scrutinize each other way too much. I feel like I'm always being judged when I hang out in groups especially by girls who gossip the shit out of any awkward conversations or encounters. We're human, it fucking happens. It's literally gotten to the point where people can't even have fun anymore unless they are drunk out of their minds. Seriously, you guys are gonna pre-game the fucking garba? Yeah I know I'm also being a little judgemental here but it's a little pathetic to pregame to an event that has religious undertones. Seriously you guys are so self-destructive you don't even know."
1707,2013-10-24 15:42:56,currently hold the fastest record for answering a question on my class's Piazza page. This is incredibly ego-boosting. I have come to realize while typing this confession how very pathetic I must be.
1708,2013-10-24 15:36:57,he only reason I even go to my NE Stud 18 Egyptian class anymore is for the GSI who looks like Zooey Deschanel.
1709,2013-10-24 15:34:10,"ear Ehrman 6,

Stop fucking each other. it's fucking loud as shit."
1710,2013-10-24 15:20:11,"'m a sophomore student and feel very alone here. I feel like I don't have any real friends and I don't know what to do about it. There's no one I can turn to who actually gives a shit about me. I've done everything I can such as clubs, etc....but idk. I can't seem to connect with anyone. I can't take being sad and lonely anymore, but I'm at a loss about what to do. :( I'm starting to hate college because of this."
1711,2013-10-24 15:10:12,"random kid waved at me, and I didn't wave back.
Welcome to life and it's disappointments you little shit"
1712,2013-10-24 15:24:14,"o all upperclassmen, including you: if you all have shown interest in an underclassmen, that is wonderful. But if you have shown interest, leave them hanging for no reason at all, without explanation or words. Shame on you."
1713,2013-10-24 15:15:15,"would like to apologize to the entire student body for creating a mass blackout while attempting to steal copper... I'm also sorry to those who were injured but i needed the money. You understand, right?"
1714,2013-10-24 15:08:16,"iddle Eastern men, tho ;)"
1715,2013-10-24 15:58:17,"really like to get down and party, but I really don't know how to get to one. I heard frats and sor are really tiring and expensive, and am underage to go to bars and clubs. I live outside of the dorm even though am a freshman, and seriously I don't have a life. Really want to go and party hard one night, cause am sick of being serious."
1716,2013-10-24 15:46:19,"o the kinda tall and skinny black guy in slottman who always wears a hat, i want you back in my dorm and your pants on the floor"
1717,2013-10-24 15:38:20,"really liked you. We went out a couple of times, you invited me over, and then things suddenly changed. I seriously don't know what happened. But hey, I'm not mad. It's okay. Thank you. For what? I don't know. I'm always here if you need to talk."
1718,2013-10-24 15:30:21,NKUR! You are sooo hot. Do you date people?
1719,2013-10-24 15:23:23,sharp can give all of ehrman blowies.
1720,2013-10-24 15:16:25,he only reason I go to 9 am Sociology discussion is to sit next to you. I wish I could work up the courage to ask you out.
1721,2013-10-24 15:06:26,"walked in on you practicing piano once. You look and play like an angel, and I purposely walk in whenever I hear someone practicing now, hoping that it's you."
1722,2013-10-23 16:05:30,"o the Health worker at the flu clinic table today
inject me with lovin feel me with your poison"
1723,2013-10-23 16:00:31,"ou're my friend, and even though I don't have a crush on you anymore, you still seem to have an emotional hold over me. It's not your fault, and you haven't done anything, but I really do hate you for it"
1724,2013-10-23 16:32:32,sharp why you such a hoe
1725,2013-10-23 16:27:33,"here's this indian guy. He's always dressed really well and he has the most attractive cologne it makes me go crazy. I just want to go up to smell up and lick him and take him home so he can make my dorm smell like his beautiful manhood. It smells like roses, like some glorious angelic tonic that makes my hormones go crazy. And that blue sweater he wears... Damn... That smell doe"
1726,2013-10-23 15:16:34,"o that guy on my fpf stats class at 9am.
Damn. I'm in love with you. Pay attention to me.
please.
I love you"
1727,2013-10-23 15:51:37,"eople on Ehrman floor one,

Stop smoking weed bitches.
 The RAs can smell it.
We can smell it.
we're up on floor 5.
seriously."
1728,2013-10-23 15:45:43,"f you don't kiss me after I give you head, we're never hooking up again."
1729,2013-10-23 15:38:44,'m so sick of feeling so average at this school.
1730,2013-10-23 15:32:45,y teacher just had a 5 min argument with himself because a slide's missing from his PowerPoint
1731,2013-10-23 14:27:46,need a blowjob on campus
1732,2013-10-23 14:10:47,ick Bobadilla....that ass doe....
1733,2013-10-23 14:54:48,t's gonna be my birthday soon and my dick aint gonna suck itself. Where the bitches at?
1734,2013-10-23 14:32:49,"kay for everyone whining about their fucking issues and problems... Take it somewhere else. This is isn't Uc Berkeley complaints for whiny bitches who got into the top university in the world. It's Berkeley confessions. Confessions include such entries as: ""yo I farted in class today,  it ended up being a shit.. Oops"". Or ""I really wanna fuck that chick in the v-hole, so hit me up shorty"". 

So please whiny bitches. Keep you're mother fuggin complaints to itself or a friend who listens even though they don't wanna. 
  Thank you, 
   Black hawk out yall"
1735,2013-10-23 14:17:50,or that girl that was sitting in dc3 wearing a cal sweatshirt.  Can u just do me a favor and please just sit on my face please.
1736,2013-10-23 14:04:53,he way you wear that ROTCH uniform and your red hair makes me go crazy boy. I wanna take that uniform off and make you cry in ecstasy. Your short curly red hair is like a black guys but sexier. And those glasses. Wow I have to go take a shower now...
1737,2013-10-23 14:51:56,amn I love that sexy beast on crutches going to fpf every morning. Mmm boy the nasty things I want to do with you and those crutches. I want to attack you so you can't move and slowly use them sexy crutches to dominate you. I can't wait for your crutches to come off so I can make you come on (;
1738,2013-10-22 19:27:57,"'m into BDSM, too.

My strategy around meeting people is to be frank and open about my preferences and to wait around to be picked up by someone who thinks I'm suitable for her.

It's oddly effective."
1739,2013-10-22 18:55:10,"here should be an underground page on facebook for alcohol exchange, except we can call it ""berkeley special book exchange"" and name different kinds of books different kinds of alcohol and brands and it would just make it so much easier to get alcohol"
1740,2013-10-22 18:44:11,"feel like none of my floormates are going to want to room with me next year and it makes me really upset. I see some people on our floor who have really strong bonds, as if they knew eachother all along. Then there's me and my 2 room mates. We are cool and stuff, but we're not close like I wish we were."
1741,2013-10-22 18:28:12,"heres a guy on my floor that is pretty much my best friend and he's the one that actually comes to get me for lunch/dinner. He is an awesome guy, and I might have a slight crush on him, but he's straight, and I'm bi. I know nothing is ever going to happen but it cracks me every time he touches me even a little"
1742,2013-10-22 18:18:14,hy is it so damn difficult to get someone to buy you alcohol!!?
1743,2013-10-22 18:06:15,"e first met in the elevator when the power went out that fateful day. We were stuck between the second and third floors of Evans for two hours, and we had a great conversation. I really enjoyed talking about our feelings so candidly, but when you couldn't hold it in anymore and pooped in the corner of the elevator, you turned beet-red and wouldn't look at me anymore. I've tried to find you again but you keep avoiding me. I want you to know that it's okay, it could've happened to anyone. I don't hold it against you for trapping me with your stench for a half-hour. I don't have many friends here so please find me again."
1744,2013-10-22 18:00:16,here are all the freaks at in this school ?!
1745,2013-10-22 14:22:17,wish I knew how to talk.
1746,2013-10-22 14:02:19,here should be some sort of dating Facebook page to hook up ucb students with one another .
1747,2013-10-22 14:55:20,"always say hi to this one girl on my floor and occasionally have small talk with her. i want to get her number, but its always just brief conversation because we are always going opposite ways...are you interested or just being cordial ?! make a move or drop a hint girl !"
1748,2013-10-22 14:37:21,obs listen up; When you're in the library.... SHUT THE FUCK UP. Just because I can't understand what you're saying to your friends doesn't mean it's not distracting!!! ASSHOLES!
1749,2013-10-22 14:20:23,"hy are some fraternities (SAE, Zate, DKE, AEPi, DX, SigChi etc.)  mostly composed of white and, if not white, rich? And for those more diverse fraternities, why is it that sororities such as PiPhi, ADPi, KKG, SK are just not into them? I am not against these fraternities at all (I party with you guys all the time), but WTF... seriously. I'm waiting for the day that SAE or DKE has an invite with Hermanas Unidas."
1750,2013-10-22 14:59:25,"on't know your name, but I saw you when you were at the bus stop above Pimentel waiting for the 52 or F on Monday around noon. You had on a vintage-ish UConn sweatshirt with a big husky on it, black boots and glasses. Anyway, you are suuper cute. Just thought you should know you've got an admirer."
1751,2013-10-21 13:02:26,s stefano bonomo single?
1752,2013-10-21 13:54:30,"ordan Brown,

You've been trying to talk shit about UC Berkeley and its students on this page ever since I joined. Ranting on and on about how snobby and elitist we are. 

I confess some advice: Get your left hand off your dick, your right hand off your keyboard, and go do something with your life."
1753,2013-10-21 13:39:31,oes anyone know that annoying asshole who thinks everyone likes to listen to his singing voice on his way back to his apartment northwest of campus?
1754,2013-10-21 13:29:32,"got instant butterflies when this girl walked into the store I work at the other day (I'm a girl). And I'm having trouble not thinking about her. But I don't know her name. I know the club she's maybe involved with (friends I already knew were with her), but I feel it'd be creepy if I suddenly started showing up so I could (maybe) get to know her. And I don't know if she even noticed me or anything.
On top of this, I'm terrified of how my friends would react. They're some of the closest friends I've ever had and I don't want them to push me away."
1755,2013-10-21 13:21:33,"here isn't a lot of people who can make me feel shame or embarrassment
But this girl I have a crush on seems to want to make me feel shame and embarrassed, maybe just because she wants to see what it takes to get me there?
Well then, fuck you, I'm not going to date someone who makes me feel bad about myself"
1756,2013-10-21 13:14:34,"he GSI for PS143A is pretty much a nazi when it comes to work...but I find her so hot
I'm torn"
1757,2013-10-20 18:35:37,'m into bdsm
1758,2013-10-20 18:30:43,"here are so many people at this school that say they wish they chose UCSD, UCSC, or some other university because they think Cal is taking too much of their free time or it's too stressful, etc. 

My confession: Shut the fuck up, you lazy drones."
1759,2013-10-20 18:25:44,got a big black dick for all these Asian girls
1760,2013-10-20 18:19:45,wish I knew how to talk to guys
1761,2013-10-20 18:13:46,"aniel Esses, you are beautiful...even though you're my GSI."
1762,2013-10-20 18:03:47,"just heard about the cookies sale that happened at Cal years ago, charging students according to their ethnic groups. WTF is that nonsense? If I was there, I would take all dem cookies and slap the white bitch sellin em. Smh"
1763,2013-10-20 18:44:48,"ou could think the first time we met each other was in the officer meeting, but you may not realize or remember that I already saw you many times before in Transfer Center while I was hanging out with our friends in there. Back then, I did not have any feeling for you because I think you are not beautiful and not special at all. But the time have passed, and I soon realized that you have a lovely eyes and whenever I looked at those eyes, it have made me feel peace inside me. And, you have done so many amazing things and you made me thinking why a little girl like you could have done and knew so many things.Beside all of those reasons, you are so kind; and especially, when I read your info on ambassador page, I felt like I am nothing if comparing to you. So on one night without sleeping, I decided to text you and asked you that could I have a date with you; unfortunate for me, you haven't looked for anything serious yet. That's why I've became your crush until now. On the other hand, I had so many chances to express my feeling when I was with you, but it seemed like I wasted those chances; because, I did not know how to talk you, make you laugh and I was like an idiot with ESL level in front of you. And, do you know the fact that it only happens to you, but not with the other girls; I can make jokes around, talk normally with other but I always wonder why can't I do that with you. That's why you may end up thinking that I am boring annoying, and can't do anything whenever you see me. But deep down in my heart, I always wish that you could be happy with whatever you're doing and could get achievement in your life. If you can read my statement, and give me a chance to ask you out for dinner or whatever events around the campus, this time I swear to God that I will express all of my feeling to you and tell you all of my thinking about you
Best wish with everything
An annoying boy who is crazy into you :)"
1764,2013-10-20 18:35:49,eave me the fuck alone. Goddamn people can't take hints anymore. IF I IGNORE YOU AND MAKE EXCUSES WHY WE CANT HANG THEN I PROBABLY DONT WANNA HANG.
1765,2013-10-18 18:02:50,y GSI Ken Mayr for Econ is the sexiest fucking Asian ever... Let's bang
1766,2013-10-18 18:54:53,"erkeley is full of fake people. This is especially true in the Asian fraternities where dudes try to act all hard and shit when they come from well to do families. But when you call them out in person they shy away like a little bitch. The difference between you and me is that I am actually from the hood. I'm not afraid to lose anything like you because my parents ain't got no money nor connections to bail my ass out. Just be who you are, stop trying to micmic hood swag culture cuz you aint got it. You look retarded. I have hella swag and I aint even got to try. Peace."
1767,2013-10-18 13:39:56,wish I knew how to talk to girls.
1768,2013-10-18 13:33:57,"thought I loved all of my roommates, but I was wrong. I've learned not to stand too close to one in particular because this person usually smells like they just left the gym. This person is extremely messy, inconsiderate, eats loudly and chews with their mouth open, and also picks and eats their boogers. . . even in front of company. I'm trying not to snap. I'm haven't and won't say anything to this person because I think it will hurt their feelings. I hope my suffering in silence is getting me some brownie points in Heaven or something."
1769,2013-10-18 13:26:10,here are all the fine black girls ?!?
1770,2013-10-18 13:18:11,"aving hot, gay sex while my roommate is asleep, is by far the most exciting and thrilling thing I have done in college thus far! What makes it better is that you roll around while you asleep, and I always fear you'll wake up and find me in bed with another guy. Ahh. I can't wait to do it again!"
1771,2013-10-17 18:00:12,o the old man who always asks to swim in my lane at Strawberry Creek when there are others with no one in them...you give me the heebiejeebies.
1772,2013-10-17 18:54:14,"o I'm living in tellefsen hall (woo Cal Band!)but I absolutely hate the  nights after game days, can we like please stop giving alcohol to people who can't hold their drinks, I'm getting real tired of their stupid shenanigans"
1773,2013-10-17 18:47:15,"HY DOES LI KA SHING ALWAYS STINK LIKE SHIT SERIOUSLY
the unpleasant smell when I walk in to Li Ka Shing... Is it just me??"
1774,2013-10-17 14:37:16,"o the Asian girl from the 4th floor who ran for President of Beverly Cleary. You are a complete bitch, and I'm so damn happy your stupid ass didn't win."
1775,2013-10-17 14:26:17,"really want to fuck this guy named Michael Xu who has been coming to the gym recently. Ohh the things I would do to him if we were alone. Everytime I see his biceps, my panties instantly drop."
1776,2013-10-17 14:15:19,"'m a new transfer student. Where do people go around here to have a drink and meet people? Studying for midterms is killing me, I want to take a break, flirt, blow off some steam, and then get back to work."
1777,2013-10-17 14:04:20,"ho are you, girl with the divine legs and that little device that counts steps? Hot diggity dog, you're attractive."
1778,2013-10-17 14:54:21,"oberto Ixta,

I secretly love you & I feel this post applies to you 
""I've never met anyone as dedicated and compassionate as he is. Sometimes I picture myself with him - having long, intellectual conversations over coffee, laughing uncontrollably in the comfort of his room over dumb ass shit, fixing his tie, etc - even though I know it would never happen. Sometimes, I want to tell him I love everything about him - the way he writes, the way he talks, the way his eyes gleam behind his glasses when his mouth spreads into a smile [& your scruffy facial hair].""

Love,
Your secret admirer"
1779,2013-10-16 19:26:23,very time you wear your uniform to lecture I want to scream your name and throw my panties at you. Thank you for serving our country and being sexy at the same time. America loves you.
1780,2013-10-16 19:21:25,"h baby you, got what I need, but you say im just a friend but you say im just a friend! but i can be your, FANTASYYY"
1781,2013-10-16 19:15:26,'ve always wondered what it would be like if I had gone to UCLA...
1782,2013-10-16 19:07:30,"adies, it's so sexy when girls lead the sex. 

No jokes. Just rape the guys"
1783,2013-10-16 14:33:31,hate the way I look with my clothes on. Maybe I should become a nudist.
1784,2013-10-16 14:25:32,really wish i had gone to ucsc...
1785,2013-10-16 14:14:33,really want to fuck the shit out of this guy in my human emotion discussion.  God this man looks like Adrian Brody but better...
1786,2013-10-16 14:04:34,ell today I was in the dorm showers and while I was taking a shower I overheard a girl mumbling and I was just like cool i'm not the only one that talks to themselves in the shower when out of the blue a guys voice responds and I overhear them shitting bricks about what time they would step out of the bathroom without getting noticed.
1787,2013-10-16 14:54:37,"'ve never met anyone as dedicated and compassionate as he is. Sometimes I picture myself with him - having long, intellectual conversations over coffee, laughing uncontrollably in the comfort of his room over dumb ass shit, fixing his tie, etc - even though I know it would never happen. Sometimes, I want to tell him I love everything about him - the way he writes, the way he talks, the way his eyes gleam behind his glasses when his mouth spreads into a smile - and other times I'd rather keep all those feelings to myself because they're personal, because they're mine. <3"
1788,2013-10-15 22:28:43,"ou seem like a bitch on Facebook, but you're cute. i would like to meet you someday"
1789,2013-10-15 22:18:44,"hen the freshman ask me where is the office hours, free house or free speech café? I know Kant was wrong. Not all of us know how to reason."
1790,2013-10-15 22:08:45,"ick Jaber is not only a fugly slut, but a racist, culture appropriating, eugenicist."
1791,2013-10-15 22:54:46,"'m scared that at the end of it all Im not even the right person for her. Scared that I'm taking advantage of the fact that she needs someone right now. And I hate that I don't ever follow through with what I say.  And that most days I so strongly believe that when push comes to shove I don't have any friends, that I'm entirely insignificant.

So on these days (I wish I could say ""those off days""), I just lie to myself: ""I'll be alright"". I tell myself I'm important...somehow....probably."
1792,2013-10-15 18:04:47,hen I study for midterms I smoke weed and get high constantly. So far I have gotten all A's. The power of the herb man.
1793,2013-10-15 18:59:48,o the girl who got on the BART train in the pleather jacket and got off at MacArthur I just want you to know that you are down right gorgeous and you mindfucking me with your eyes literally made my day
1794,2013-10-15 18:48:49,know Berkeley is a public school and the amount of money you spend to go here is affordable compared to private schools...but when I look around no one is close to my financial situation. My parents are scraping by and one is unemployed. My parent contribution is zero dollars because they don't have anything to contribute. I look around and people are spending on this and that. I barely have money for books and food while these kids are bragging about their designer bags... I've never felt poor but here I do.
1795,2013-10-15 15:18:50,"want to do some naughty, naughty things to my RA ;) Omfg. Why does he have to be so righteous???"
1796,2013-10-15 15:04:53,secretly love when girls are dominant . I want to find a dominatrix on campus so bad !
1797,2013-10-15 15:52:56,he EVP is the most beautiful person I have ever seen. He has accomplished more than anyone I know since he arrived at Berkeley. You and your boyfriend are so adorable and I wish I would see you two around campus more often. Only if I was lucky enough to be friends with either of you.
1798,2013-10-15 15:42:57,"n Open Letter to Young Min Kim, 
You are both a racist and inefficient as president of Beverley Cleary.
You didn't even bring enough Cokes.
I did not vote for you."
1799,2013-10-15 15:25:10,wish I could find a fine Black man on campus. The blacker the better!
1800,2013-10-15 15:04:11,"'m so fucking sick of people pretending they did poorly on quizzes and midterms only to get an A!! Fuck you!! Stop commiserating with us only to get all of us to pat you on the back later! Just say you think you did well or just shut the fuck up! Don't feel compelled to be in the same boat as us because when grades come out and you're the only one surprised we're going to hate you! Bitch, you know you did well!! Own it!! Also, you other bitches need to stop pretending you didn't study to get that A+ on the midterm! The take home message. . . STOP BEING FAKE!!"
1801,2013-10-14 14:05:12,"don't enjoy large crowds of people or parties
i enjoy a few persons' love and being alone with silence or music...
just kinda sitting there and watching everyone’s life
or reading a book under the tree
i don't ask for much, just a happy life and
a few true friends"
1802,2013-10-14 14:50:14,here are all the white and Asian girls that like black guys ? point them in my direction .. that is all
1803,2013-10-14 14:42:15,'m really into left-handed chicks. Don't exactly know why-- think it might be the way that they're more likely to accidentally cut their own fingers off with scissors. Just something really erotic about that.
1804,2013-10-13 22:23:16,"o I see this girl in my lecture sometimes.
She is such jailbait, I swear to god. I want to help her carry her books or something to start talking to her but I just never get around to it."
1805,2013-10-13 22:09:17,"hetu Lall is the cutest thing ever on campus!!..I'm so gay for him<3
Chetu please contact me if you see this:*!!"
1806,2013-10-13 22:54:19,"atie chou, you live on my floor and i think you're a hot asian !"
1807,2013-10-13 22:41:20,"just want to fuck someone random on campus where all the trees are at. Fucking in the wilderness, man. Any takers?"
1808,2013-10-13 22:57:21,"'m a community college transfer from Berkeley City College. I used to look on at all the Cal kids with envy and tell myself that even they may be smarter than me I at least still had my social savvy. I used to criticize Cal students for not being as out going as me, comfortable around the oppissite sex, and generally well rounded.
Well, now I'm a Cal student. And, now that it's not uncommon to have a day comprised of 4 hours of class, 4 hours of work, and 4 hours of studying I understand that it is very difficult to be a social butterfly 24/7 on top of that.
I'm sorry I judged you. I'm sorry I was often defense with you at parties (because I thought you thought you were better than me), and I'm sorry I amoged you in front of your girlfriends every chance I got.
Now I'm in your shoes. I am very proud to be here in this diverse body of individuals, some of the smartest, and actually most well rounded in the world, who can still be friendly and outgoing-- even if only the slim majority of the time.

From the outside looking in you can't understand it, from the inside looking out you can understand it.
I hope I can do previous classes justice and continue the tradition of excellence that is Berkeley.

Go bears."
1809,2013-10-11 13:35:23,i
1810,2013-10-10 18:32:25,think i have a quadmate thats secretely gay but doesnt want to accept the fact that he is...he thinks some guys are cute enough to cuddle with...ohh yeah this is at bowles!
1811,2013-10-10 18:24:26,"want the Chancellor's smooth, cut mustache gracefully tickling my pubic hair, while he's deep throating me down on his knees. Mmmm"
1812,2013-10-10 15:52:30,"ashier at Crunch (restaurant down by center street)
WHY YOU SO HOT?!!?!?!
I literally just go to that restaurant to see you
I am not sure if you're a student but, I really want to get to know you ;)"
1813,2013-10-10 15:25:31,"kay so two weeks ago I was sitting on the 51b. An elderly woman comes into the bus and logically I move to give her my seat. At the end of the bus ride a person comes up to me and tells me I am a true berkeley woman because I actually moved, she then pointed at the two other girls that didn't move and complained about how many berkeley students don't give up their seats and are just disrespectful. It made me feel good, but it also made me angry. To those of you who weren't taught how to be respectful, stop being selfish and pretending you don't see them enter the bus. Just move the fuck out of your seat when you see and elderly or disabled person. You're giving berkeley a bad name and that's not cool."
